1481043743.58,52.7742522093


1481043743.64,52.391024643

1481043743.68,52.0192939037

1481043743.71,51.6587150866

1481043743.76,51.308953634

1481043743.82,50.969685025

1481043743.88,50.6405944742

1481043743.93,50.32137664

1481043743.99,50.0117353408

1481043744.05,49.7113832806

1481043744.1,49.4200417822

1481043744.17,49.1374405287

1481043744.22,48.8633173128
1481043743.73,48.8633173128


1481043744.3,48.5974177934

1481043744.41,48.3394952596

1481043744.44,48.0893104019

1481043744.49,47.8466310898

1481043744.55,47.6112321571

1481043744.62,47.3828951924

1481043744.67,47.1614083366

1481043744.73,46.9465660865

1481043744.78,46.7381691039

1481043744.84,46.5360240308

1481043744.9,46.3399433099

1481043744.44,46.1497450106
1481043744.95,46.1497450106


1481043745.04,45.9652526603

1481043745.09,45.7862950805

1481043745.15,45.612706228

1481043745.18,45.4443250412

1481043745.23,45.28099529

1481043745.29,45.1225654313

1481043745.32,44.9688884683

1481043745.38,44.8198218143

1481043745.45,44.6752271599

1481043745.51,44.5349703451

1481043745.56,44.3989212347

1481043745.62,44.2669535977
1481043745.13,44.2669535977


1481043745.69,44.1389449897

1481043745.79,44.01477664

1481043745.85,43.8943333408

1481043745.88,43.7775033406

1481043745.93,43.6641782404

1481043745.98,43.5542528932

1481043746.04,43.4476253064

1481043746.1,43.3441965472

1481043746.16,43.2438706508

1481043746.22,43.1465545313

1481043746.27,43.0521578953

1481043746.33,42.9605931585
1481043745.84,42.9605931585


1481043746.41,42.8717753637

1481043746.49,42.7856221028

1481043746.52,42.7020534397

1481043746.57,42.6209918365

1481043746.62,42.5423620814

1481043746.66,42.466091219

1481043746.71,42.3921084824

1481043746.76,42.3203452279

1481043746.79,42.2507348711

1481043746.85,42.183212825

1481043746.91,42.1177164402

1481043746.96,42.054184947

1481043747.02,41.9925593986

1481043747.09,41.9327826166 

1481043746.54,41.9925593986
1481043747.15,41.8747991381


1481043747.26,41.818555164

1481043747.29,41.7639985091

1481043747.35,41.7110785538

1481043747.41,41.6597461972

1481043747.47,41.6099538113

1481043747.53,41.5616551969

1481043747.59,41.514805541

1481043747.65,41.4693613748

1481043747.7,41.4252805336

1481043747.76,41.3825221176

1481043747.82,41.341046454 

1481043747.33,41.341046454
1481043747.92,41.3008150604


1481043748.03,41.2617906086

1481043748.06,41.2239368903

1481043748.11,41.1872187836

1481043748.15,41.1516022201

1481043748.2,41.1170541535

1481043748.24,41.0835425289

1481043748.3,41.051036253

1481043748.36,41.0195051654

1481043748.41,40.9889200105

1481043748.09,40.9889200105

1481043748.74,40.9889200105

1481043749.38,40.9889200105

1481043750.02,40.9889200105


1481043750.99,41.4692524102

1481043751.04,41.9351748379

1481043751.06,42.3871195927

1481043751.11,42.8255060049

1481043751.15,43.2507408248
 
1481043751.2,43.6632186001
1481043750.67,43.2507408248


1481043751.24,44.0633220421

1481043751.28,44.4514223808

1481043751.33,44.8278797094

1481043751.39,45.1930433181

1481043751.43,45.5472520185

1481043751.48,45.890834458

1481043751.53,46.2241094242

1481043751.57,46.5473861415

1481043751.62,46.8609645573

1481043751.67,47.1651356206

1481043751.71,47.4601815519

1481043751.76,47.7463761054

1481043751.82,48.0239848222
 
1481043751.87,48.2932652776
1481043751.36,48.0239848222


1481043751.99,48.5544673192

1481043752.06,48.8078332997

1481043752.13,49.0535983007

1481043752.17,49.2919903516

1481043752.25,49.5232306411

1481043752.31,49.7475337219

1481043752.37,49.9651077102

1481043752.42,50.1761544789

1481043752.49,50.3808698445

1481043752.55,50.5794437492

1481043752.61,50.7720604367
1481043752.11,50.7720604367


1481043752.69,50.9588986236

1481043752.79,51.1401316649

1481043752.86,51.315927715

1481043752.93,51.4864498835

1481043752.99,51.651856387

1481043753.04,51.8123006954

1481043753.1,51.9679316745

1481043753.16,52.1188937243

1481043753.22,52.2653269126

1481043753.28,52.4073671052

1481043753.35,52.545146092
1481043752.84,52.545146092


1481043753.44,52.6787917093

1481043753.5,52.808427958

1481043753.54,52.9341751193

1481043753.59,53.0561498657

1481043753.65,53.1744653697

1481043753.7,53.2892314086

1481043753.74,53.4005544664

1481043753.78,53.5085378324

1481043753.84,53.6132816974

1481043753.87,53.7148832465

1481043753.93,53.8134367491

1481043753.99,53.9090336466
 
1481043754.08,54.0017626372
1481043753.55,53.9090336466


1481043754.16,54.0917097581

1481043754.23,54.1789584654

1481043754.27,54.2635897114

1481043754.33,54.34568202

1481043754.39,54.4253115594

1481043754.44,54.5025522127

1481043754.49,54.5774756463

1481043754.53,54.6501513769

1481043754.61,54.7206468356

1481043754.64,54.7890274305

1481043754.7,54.8553566076

1481043754.76,54.9196959094
1481043754.27,54.9196959094


1481043754.85,54.9821050321

1481043754.92,55.0426418811

1481043754.97,55.1013626247

1481043755.0,55.158321746

1481043755.05,55.2135720936

1481043755.1,55.2671649308

1481043755.14,55.3191499828

1481043755.19,55.3695754834

1481043755.24,55.4184882189

1481043755.27,55.4659335723

1481043755.32,55.5119555651

1481043755.37,55.5565968982

1481043755.44,55.5998989912
 
1481043755.49,55.6419020215
1481043754.96,55.5998989912


1481043755.56,55.6826449608
 
1481043755.64,55.722165612


1481043755.7,55.7605006437


1481043755.78,55.7976856244
1481043755.81,56.0437550556


1481043755.88,56.282442404
1481043755.9,56.5139691318


1481043756.0,56.7385500579
1481043756.01,56.9563935561


1481043756.07,57.1677017495
1481043756.12,57.372670697


1481043755.67,57.5714905761
1481043756.19,57.5714905761
1481043756.22,57.7643458588



1481043756.33,57.951415483
1481043756.35,58.1328730185


1481043756.42,58.308886828
1481043756.44,58.4796202231


1481043756.53,58.6452316164
1481043756.55,58.8058746679


1481043756.64,58.9616984279
1481043756.66,59.1128474751


1481043756.74,59.2594620508
1481043756.76,59.4016781893


1481043756.84,59.5396278436
1481043756.87,59.6734390083

 
1481043756.94,59.8032358381
1481043756.96,59.9291387629
1481043756.41,59.6734390083



1481043757.09,60.0
1481043757.1,60.0


1481043757.21,60.0
1481043757.22,60.0


1481043757.32,60.0
1481043757.34,60.0


1481043757.4,60.0
1481043757.43,60.0


1481043757.5,60.0
1481043757.54,60.0


1481043757.61,60.0
1481043757.65,60.0


1481043757.71,60.0
1481043757.73,60.0
1481043757.25,60.0



1481043757.83,60.0
1481043757.85,60.0


1481043757.95,60.0
1481043757.97,60.0


1481043758.05,60.0
1481043758.07,60.0


1481043758.14,60.0
1481043758.18,60.0


1481043758.26,60.0
1481043758.3,60.0


1481043758.37,60.0
1481043758.4,60.0


1481043758.47,60.0
1481043758.51,60.0
1481043757.98,60.0



1481043758.59,60.0
1481043758.61,60.0


1481043758.71,60.0
1481043758.72,60.0


1481043758.78,60.0
1481043758.82,60.0


1481043758.88,60.0
1481043758.9,60.0


1481043758.96,60.0
1481043759.0,60.0


1481043759.06,60.0
1481043759.07,60.0


1481043759.17,60.0
1481043759.19,60.0


1481043758.75,60.0
1481043759.26,60.0
1481043759.29,60.0



1481043759.41,60.0
1481043759.43,60.0


1481043759.49,60.0
1481043759.52,60.0


1481043759.57,60.0
1481043759.58,60.0


1481043759.64,60.0
1481043759.65,60.0


1481043759.71,60.0
1481043759.74,60.0


1481043759.79,60.0
1481043759.8,60.0


1481043759.86,60.0
1481043759.89,60.0


1481043759.99,60.0
1481043759.47,60.0

1481043760.03,60.0

1481043760.08,60.0

 
1481043760.16,60.0
1481043760.2,60.0

 
1481043760.28,60.0
1481043760.32,60.0



1481043760.4,60.0
1481043760.44,60.0



1481043760.55,60.0
1481043760.56,60.0
1481043760.58,59.82



1481043760.68,59.6454
1481043760.7,59.476038
1481043760.23,59.476038
1481043760.74,59.31175686




1481043760.86,59.1524041542
1481043760.87,58.9978320296
1481043760.93,58.8478970687



1481043761.02,58.7024601566
1481043761.06,58.5613863519
1481043761.07,58.4245447614



1481043761.17,58.2918084185
1481043761.19,58.163054166
1481043761.22,58.038162541



1481043761.31,57.9170176648
1481043761.34,57.7995071348
1481043761.36,57.6855219208



1481043761.46,57.5749562632
1481043761.48,57.4677075753
1481043760.99,57.4677075753
1481043761.53,57.363676348




1481043761.66,57.2627660576
1481043761.7,57.1648830758
1481043761.75,57.0699365836



1481043761.83,56.9778384861
1481043761.84,56.8885033315
1481043761.88,56.8018482315



1481043761.97,56.7177927846
1481043761.99,56.636259001
1481043762.02,56.557171231



1481043762.11,56.4804560941
1481043762.12,56.4060424113
1481043762.16,56.3338611389



1481043762.25,56.2638453048
1481043762.28,56.1959299456
1481043762.3,56.1300520472
1481043761.81,56.1300520472




1481043762.44,56.0661504858
1481043762.48,56.0041659713
1481043762.5,55.9440409921



1481043762.62,55.8857197623
1481043762.66,55.8291481695
1481043762.67,55.7742737244



1481043762.78,55.7210455127
1481043762.79,55.6694141473
1481043762.82,55.6193317229



1481043762.91,55.5707517712
1481043762.96,55.523629218
1481043762.97,55.4779203415



1481043763.08,55.4335827313
1481043763.09,55.3905752493
1481043762.63,55.3905752493
1481043763.14,55.3488579918




1481043763.27,55.3083922521
1481043763.28,55.2691404845
1481043763.36,55.23106627



1481043763.45,55.1941342819
1481043763.46,55.1583102534
1481043763.49,55.1235609458



1481043763.58,55.0898541175
1481043763.59,55.0571584939
1481043763.63,55.0254437391



1481043763.72,54.9946804269

1481043763.43,54.9946804269

1481043764.07,54.9946804269

1481043764.71,54.9946804269

1481043765.35,54.9946804269

1481043765.99,54.9946804269


1481043766.65,54.9946804269


1481043767.21,53.3448400141

1481043767.29,51.7444948137

1481043767.36,50.1921599693

1481043767.41,48.6863951702

1481043767.48,47.2258033151

1481043767.52,45.8090292157

1481043767.57,44.4347583392

1481043767.63,43.101715589

1481043767.69,41.8086641213

1481043767.75,40.5544041977

1481043767.81,39.3377720718
1481043767.34,39.3377720718


1481043767.91,38.1576389096

1481043767.98,37.0129097423

1481043768.04,35.9025224501

1481043768.11,34.8254467766

1481043768.16,33.7806833733

1481043768.19,32.7672628721

1481043768.27,31.7842449859

1481043768.31,30.8307176363

1481043768.36,29.9057961072

1481043768.42,29.008622224

1481043768.48,28.1383635573

1481043768.52,27.2942126506
 
1481043768.56,26.4753862711
1481043768.03,27.2942126506


1481043768.64,25.6811246829

1481043768.74,24.9106909424

1481043768.78,24.1633702142

1481043768.82,23.4384691077

1481043768.88,22.7353150345

1481043768.91,22.0532555835

1481043768.96,21.391657916

1481043769.03,20.7499081785

1481043769.09,20.1274109331

1481043769.15,19.5235886051

1481043769.2,18.937880947

1481043769.26,18.3697445186
 
1481043769.32,17.818652183
1481043768.79,18.3697445186


1481043769.41,17.2840926175

1481043769.5,16.765569839

1481043769.54,16.2626027438

1481043769.6,15.7747246615

1481043769.66,15.3014829217

1481043769.71,14.842438434

1481043769.78,14.397165281

1481043769.84,13.9652503226

1481043769.9,13.5462928129

1481043769.97,13.1399040285

1481043770.02,12.7457069077
1481043769.55,12.7457069077


1481043770.12,12.3633357004

1481043770.2,11.9924356294

1481043770.26,11.6326625605

1481043770.3,11.2836826837

1481043770.35,10.9451722032

1481043770.4,10.6168170371

1481043770.46,10.298312526

1481043770.49,9.98936315021

1481043770.53,9.68968225571

1481043770.57,9.39899178803

1481043770.6,9.11702203439

1481043770.65,8.84351137336

1481043770.69,8.57820603216

1481043770.72,8.3208598512
1481043770.23,8.3208598512


1481043770.8,8.07123405566

1481043770.84,7.82909703399

1481043770.89,7.59422412297

1481043770.93,7.36639739928

1481043770.98,7.1454054773

1481043771.0,6.93104331298

1481043771.05,6.72311201359

1481043771.09,6.52141865319

1481043771.14,6.32577609359

1481043771.16,6.13600281078

1481043771.21,5.95192272646

1481043771.27,5.77336504467

1481043771.31,5.60016409333

1481043771.34,5.43215917053

1481043771.4,5.26919439541
1481043770.91,5.26919439541


1481043771.48,5.11111856355

1481043771.57,4.95778500664

1481043771.61,4.80905145644

1481043771.64,4.66477991275

1481043771.68,4.52483651537

1481043771.73,4.38909141991

1481043771.75,4.25741867731

1481043771.8,4.12969611699

1481043771.88,4.00580523348

1481043771.91,3.88563107648

1481043771.97,3.76906214418

1481043772.01,3.65599027986

1481043772.05,3.54631057146

1481043772.09,3.43992125432

1481043771.61,3.43992125432
1481043772.14,3.33672361669


1481043772.21,3.23662190819

1481043772.25,3.13952325094

1481043772.28,3.04533755341
